date,value,div_yield_pct
2024-11-29,3874.75,3.89
2024-12-02,3885.7,3.88
2024-12-03,3975.63,3.79
2024-12-04,3872.52,3.89
2024-12-05,3802.44,3.96
2024-12-06,3774.27,3.99
2024-12-09,3658.65,4.12
2024-12-10,3745.54,4.02
2024-12-11,3799.79,3.96
2024-12-12,3835.07,3.93
2024-12-13,3850.71,3.9
2024-12-16,3816.36,3.93
2024-12-17,3808.08,3.94
2024-12-18,3858.07,3.89
2024-12-19,3820.45,3.93
2024-12-20,3771.55,3.98
2024-12-23,3859.28,3.89
2024-12-24,3859.99,3.89
2024-12-26,3841.73,3.91
2024-12-27,3759.31,3.99
2024-12-30,3731.36,4.02
2025-01-02,3741.71,4.01
2025-01-03,3776.95,3.97
2025-01-06,3788.04,3.96
2025-01-07,3787.17,3.96
2025-01-08,3797.77,3.95
2025-01-09,3802.28,3.95
2025-01-10,3816.06,3.93
2025-01-13,3804.16,3.94
2025-01-14,3782.14,3.97
2025-01-15,3771.18,3.98
2025-01-16,3802.65,3.95
2025-01-17,3807.96,3.94
2025-01-20,3808.26,3.94
2025-01-21,3807.51,3.94
2025-01-22,3812.3,3.94
2025-01-23,3792.74,3.96
2025-01-24,3806.38,3.94
2025-01-31,3872.93,3.87
2025-02-03,3808.58,3.94
2025-02-04,3828.62,3.92
2025-02-05,3859.71,3.89
2025-02-06,3869.5,3.88
2025-02-07,3838.32,3.91
2025-02-10,3821.08,3.93
2025-02-11,3827.69,3.92
2025-02-12,3839.69,3.91
2025-02-13,3855.18,3.89
2025-02-14,3916.34,3.83
2025-02-17,3967.15,3.78
2025-02-18,3984.72,3.77
2025-02-19,4015.22,3.74
2025-02-20,4024.12,3.73
2025-02-21,4016.82,3.74
2025-02-24,4040.78,3.71
2025-02-25,4019.67,3.73
2025-02-26,4040.26,3.71
2025-02-27,4015.15,3.74
2025-02-28,3904.91,3.84
2025-03-04,3894.36,3.85
2025-03-05,3951.05,3.8
2025-03-06,3978.77,3.77
2025-03-07,3929.92,3.82
2025-03-10,3954.64,3.8
2025-03-11,3899.03,3.85
2025-03-12,3927.78,3.82
2025-03-13,3922.46,3.83
2025-03-14,3927.83,3.82
2025-03-17,3971.71,3.78
2025-03-18,3980.05,3.77
2025-03-19,4017.33,3.74
2025-03-20,4010.18,3.74
2025-03-21,4003.95,3.75
2025-03-24,4003.75,3.75
2025-03-25,3974.77,3.78
2025-03-26,3961.37,3.79
2025-03-27,3917.52,3.83
2025-03-28,3858.45,3.89
2025-03-31,3804.87,3.95
2025-04-01,3826.36,3.92
2025-04-02,3815.26,3.94
2025-04-03,3772.61,3.98
2025-04-04,3766.01,3.99
2025-04-07,3596.49,4.18
2025-04-08,3581.18,4.19
2025-04-09,3520.05,4.27
2025-04-10,3690.99,4.07
2025-04-11,3660.54,4.1
2025-04-14,3677.93,4.08
2025-04-15,3743.87,4.01
2025-04-16,3743.17,4.01
2025-04-17,3754.35,4.0
2025-04-18,3789.95,3.96
2025-04-21,3808.36,3.94
2025-04-22,3822.25,3.93
2025-04-23,3864.07,3.89
2025-04-24,3861.63,3.89
2025-04-25,3880.04,3.87
2025-04-28,3889.45,3.86
2025-04-29,3960.54,3.8
2025-04-30,4002.79,3.76
2025-05-02,3998.26,4.04
2025-05-07,4002.61,4.03
2025-05-08,4022.55,4.01
2025-05-09,4012.67,4.02
2025-05-12,4081.33,3.96
2025-05-13,4098.7,3.94
2025-05-14,4110.83,3.93
2025-05-15,4077.07,3.96
2025-05-16,4096.74,3.94
2025-05-19,4061.85,3.98
2025-05-20,4078.64,3.96
2025-05-21,4126.22,3.92
2025-05-22,4089.62,3.96
2025-05-23,4109.02,3.94
2025-05-26,4204.27,3.85
2025-05-27,4186.37,3.86
2025-05-28,4207.75,3.84
2025-05-29,4354.62,3.71
2025-05-30,4323.44,3.74
2025-06-02,4275.9,3.78
2025-06-04,4458.93,3.63
2025-06-05,4501.44,3.59
2025-06-09,4611.75,3.51
2025-06-10,4586.85,3.53
2025-06-11,4647.46,3.48
2025-06-12,4668.07,3.47
2025-06-13,4608.37,3.74
2025-06-16,4753.91,3.63
2025-06-17,4724.68,3.65
2025-06-18,4724.29,3.65
2025-06-19,4760.32,3.62
2025-06-20,4817.78,3.58
2025-06-23,4837.14,3.56
2025-06-24,4979.78,3.46
2025-06-25,4992.91,3.45
2025-06-26,4940.15,3.49
2025-06-27,4897.97,3.52
2025-06-30,4921.01,3.5
2025-07-01,5022.73,3.43
2025-07-02,5021.7,3.43
2025-07-03,5047.95,3.41
2025-07-04,4924.2,3.5
2025-07-07,4973.26,3.46
2025-07-08,5099.52,3.38
2025-07-09,5212.28,3.31
2025-07-10,5292.82,3.25
2025-07-11,5313.35,3.24
2025-07-14,5450.18,3.16
2025-07-15,5393.23,3.19
2025-07-16,5273.18,3.27
2025-07-17,5278.9,3.26
2025-07-18,5205.55,3.31
2025-07-21,5172.52,3.33
2025-07-22,5131.69,3.35
2025-07-23,5139.23,3.35
2025-07-24,5075.68,3.39
2025-07-25,5067.31,3.4
2025-07-28,4953.18,3.47
2025-07-29,4990.59,3.45
2025-07-30,5007.18,3.44
2025-07-31,4963.97,3.47
2025-08-01,4746.72,3.63
2025-08-04,4801.3,3.58
2025-08-05,4862.0,3.54
2025-08-06,4904.97,3.51
2025-08-07,4918.53,3.5
2025-08-08,4895.55,3.52
2025-08-11,4835.94,3.56
2025-08-12,4837.62,3.56
2025-08-13,4848.1,3.55
2025-08-14,4817.09,3.57
2025-08-18,4756.83,3.62
2025-08-19,4746.91,3.63
2025-08-20,4734.2,3.64
2025-08-21,4757.74,3.62
2025-08-22,4773.11,3.61
2025-08-25,4829.82,3.55
2025-08-26,4818.17,3.56
2025-08-27,4822.25,3.56
2025-08-28,4904.78,3.5
2025-08-29,4895.08,3.5
2025-09-01,4873.42,3.52
2025-09-02,4886.94,3.51
2025-09-03,4894.67,3.5
2025-09-04,4913.14,3.49
2025-09-05,4924.63,3.48
2025-09-08,4944.53,3.47
2025-09-09,5033.25,3.41
2025-09-10,5101.4,3.36
2025-09-11,5126.97,3.35
2025-09-12,5143.8,3.33
2025-09-15,5198.28,3.3
2025-09-16,5166.4,3.32
2025-09-17,5117.95,3.35
2025-09-18,5153.19,3.33
2025-09-19,5119.14,3.35
2025-09-22,5130.7,3.34
2025-09-23,5111.3,3.36
2025-09-24,5043.07,3.4
2025-09-25,4997.15,3.43
2025-09-26,4937.81,3.47
2025-09-29,4989.65,3.44
2025-09-30,4959.23,3.46
2025-10-01,4933.15,3.48
2025-10-02,4986.27,3.44
2025-10-10,4963.6,3.46
2025-10-13,4925.23,3.49
2025-10-14,4926.5,3.48
2025-10-15,5000.14,3.43
2025-10-16,5083.28,3.38
2025-10-17,5022.96,3.42
2025-10-20,5165.23,3.32
2025-10-21,5135.71,3.34
2025-10-22,5188.43,3.31
2025-10-23,5143.89,3.34
2025-10-24,5171.72,3.32
2025-10-27,5236.63,3.28
2025-10-28,5231.11,3.28
2025-10-29,5270.36,3.26
2025-10-30,5255.27,3.27
2025-10-31,5287.24,3.25
2025-11-03,5315.05,3.23
2025-11-04,5253.89,3.27
2025-11-05,5178.2,3.31
2025-11-06,5295.94,3.24
2025-11-07,5188.86,3.31
2025-11-10,5417.25,3.17
2025-11-11,5378.65,3.19
2025-11-12,5536.33,3.1
2025-11-13,5534.6,3.1
2025-11-14,5392.29,3.18
2025-11-17,5409.15,3.17
2025-11-18,5243.01,3.28
2025-11-19,5252.79,3.27
2025-11-20,5300.63,3.24
2025-11-21,5212.92,3.3
2025-11-24,5181.19,3.32
2025-11-25,5181.84,3.32
2025-11-26,5294.59,3.24
2025-11-27,5299.19,3.24
2025-11-28,5296.26,3.25
2025-12-01,5282.61,3.25
2025-12-02,5380.45,3.2
2025-12-03,5463.18,3.15
2025-12-04,5466.92,3.14
2025-12-05,5545.92,3.1
2025-12-08,5497.29,3.13
2025-12-09,5480.77,3.14
2025-12-10,5428.35,3.17
2025-12-11,5477.58,3.14
2025-12-12,5580.87,3.09
2025-12-15,5495.25,3.14
2025-12-16,5471.64,3.15
2025-12-17,5480.56,3.14
2025-12-18,5420.17,3.18
2025-12-19,5482.32,3.14
2025-12-22,5526.17,3.12
2025-12-23,5524.97,3.12
2025-12-24,5529.89,3.12
2025-12-26,5473.98,3.15
2025-12-29,5477.5,3.15
2025-12-30,5455.44,3.16
2026-01-02,5443.24,3.17
2026-01-05,5500.66,3.13
2026-01-06,5587.37,3.08
2026-01-07,5566.73,3.1
2026-01-08,5485.46,3.14
2026-01-09,5536.07,3.11
2026-01-12,5551.87,3.1
2026-01-13,5673.74,3.04
2026-01-14,5779.19,2.98
2026-01-15,5845.66,2.95
2026-01-16,5868.89,2.94
2026-01-19,5953.66,2.89
2026-01-20,6043.68,2.85
2026-01-21,6075.08,2.84
2026-01-22,6099.66,2.82
2026-01-23,6211.95,2.78
2026-01-26,6160.15,2.8
2026-01-27,6262.01,2.75
2026-01-28,6324.66,2.73
2026-01-29,6544.13,2.64
2026-01-30,6536.14,2.64
2026-02-02,6275.37,2.75
2026-02-03,6581.91,2.62
2026-02-04,6713.47,2.57
2026-02-05,6625.26,2.6
2026-02-06,6507.7,2.65
2026-02-09,6766.79,2.55
2026-02-10,6910.47,2.5
2026-02-11,7036.41,2.45
2026-02-12,7203.9,2.39
2026-02-13,7295.11,2.36
2026-02-19,7570.77,2.28
2026-02-20,7772.87,2.22
2026-02-23,7773.1,2.22
2026-02-24,7709.34,2.24
2026-02-25,7858.53,2.19
2026-02-26,7966.85,2.16
2026-02-27,7869.67,2.19
2026-03-03,7456.33,2.31
2026-03-04,6576.29,2.62
2026-03-05,7125.98,2.42
2026-03-06,7143.26,2.42
2026-03-09,6836.76,2.52
2026-03-10,7030.11,2.45
2026-03-11,7206.25,2.39
2026-03-12,7189.32,2.4
2026-03-13,7083.18,2.44
2026-03-16,7037.15,2.45
2026-03-17,7148.47,2.42
2026-03-18,7376.88,2.34
2026-03-19,7231.07,2.39
2026-03-20,7370.83,2.34
2026-03-23,6950.5,2.49
2026-03-24,7041.64,2.46
2026-03-25,7242.6,2.39
2026-03-26,7082.43,2.44
2026-03-27,7126.64,2.43
2026-03-30,6862.64,2.52
2026-03-31,6691.21,2.59
2026-04-01,7084.35,2.44
2026-04-02,6790.1,2.55
2026-04-03,6845.09,2.53
2026-04-06,6897.1,2.51
2026-04-07,6822.25,2.54
2026-04-08,7198.13,2.4
2026-04-09,7139.79,2.42
2026-04-10,7239.02,2.39
2026-04-13,7189.04,2.41
2026-04-14,7371.46,2.35
2026-04-15,7434.41,2.33
2026-04-16,7534.32,2.3
2026-04-17,7508.23,2.31
2026-04-20,7465.13,2.32
2026-04-21,7552.28,2.29
2026-04-22,7553.49,2.3
2026-04-23,7605.82,2.29
2026-04-24,7568.97,2.3
2026-04-27,7646.77,2.28
2026-04-28,7728.36,2.25
2026-04-29,7725.8,2.25
2026-04-30,7587.91,2.29
2026-05-04,7832.85,2.5
2026-05-06,8058.65,2.43
2026-05-07,8042.24,2.43
2026-05-08,8034.95,2.43
2026-05-11,8050.72,2.43
2026-05-12,7851.78,2.49
2026-05-13,7941.46,2.46
2026-05-14,8175.81,2.39
2026-05-15,7905.54,2.48
2026-05-18,7685.82,2.55
2026-05-19,7469.25,2.63
2026-05-20,7264.86,2.7
2026-05-21,7777.06,2.52
2026-05-22,7880.7,2.49
2026-05-26,7867.07,2.49
2026-05-27,7717.58,2.54
2026-05-28,7618.14,2.58
2026-05-29,7872.7,2.49
2026-06-01,8059.77,2.44
2026-06-02,7910.23,2.48
2026-06-04,7883.11,2.49
2026-06-05,7679.36,2.56
2026-06-08,7162.91,2.74
2026-06-09,7463.15,2.63
2026-06-10,7322.51,2.68
2026-06-11,7389.68,2.66
2026-06-12,7510.27,3.24
2026-06-15,7731.26,3.14
2026-06-16,7831.1,3.1
2026-06-17,7643.59,3.18
2026-06-18,7463.46,3.26
2026-06-19,7382.23,3.29
2026-06-22,7168.64,3.39
2026-06-23,6888.62,3.53
2026-06-24,6841.84,3.55
2026-06-25,6876.86,3.53
2026-06-26,6693.88,3.63
2026-06-29,7013.21,3.47
2026-06-30,6954.14,3.49
2026-07-01,7058.78,3.44
2026-07-02,7122.98,3.41
2026-07-03,7287.71,3.33
2026-07-06,7373.7,3.3
2026-07-07,7394.9,3.29
2026-07-08,7205.91,3.38
2026-07-09,7020.29,3.47
2026-07-10,7222.87,3.37
2026-07-13,7174.22,3.4
2026-07-14,7017.57,
