date,value
2025-11-04,1706.87
2025-11-05,1664.8
2025-11-06,1689.71
2025-11-07,1650.74
2025-11-10,1709.25
2025-11-11,1720.95
2025-11-12,1737.58
2025-11-13,1733.71
2025-11-14,1660.09
2025-11-17,1703.7
2025-11-18,1638.3
2025-11-19,1628.98
2025-11-20,1652.07
2025-11-21,1580.47
2025-11-24,1577.71
2025-11-25,1587.17
2025-11-26,1619.42
2025-11-27,1636.73
2025-11-28,1616.85
2025-12-01,1617.61
2025-12-02,1660.91
2025-12-03,1668.24
2025-12-04,1662.76
2025-12-05,1698.48
2025-12-08,1726.24
2025-12-09,1710.85
2025-12-10,1715.99
2025-12-11,1700.0
2025-12-12,1722.42
2025-12-15,1679.83
2025-12-16,1645.48
2025-12-17,1677.74
2025-12-18,1664.31
2025-12-19,1673.29
2025-12-22,1718.31
2025-12-23,1722.17
2025-12-24,1724.59
2025-12-26,1736.84
2025-12-29,1792.73
2025-12-30,1797.52
2026-01-02,1847.29
2026-01-05,1907.21
2026-01-06,1944.21
2026-01-07,1968.88
2026-01-08,1973.75
2026-01-09,1990.55
2026-01-12,2002.37
2026-01-13,2024.85
2026-01-14,2048.14
2026-01-15,2076.32
2026-01-16,2092.45
2026-01-19,2135.34
2026-01-20,2115.41
2026-01-21,2146.07
2026-01-22,2153.44
2026-01-23,2161.55
2026-01-26,2130.56
2026-01-27,2217.19
2026-01-28,2262.08
2026-01-29,2302.24
2026-01-30,2330.71
2026-02-02,2199.72
2026-02-03,2360.85
2026-02-04,2385.11
2026-02-05,2282.59
2026-02-06,2264.85
2026-02-09,2362.55
2026-02-10,2361.57
2026-02-11,2386.87
2026-02-12,2464.11
2026-02-13,2458.82
2026-02-19,2520.82
2026-02-20,2595.25
2026-02-23,2602.35
2026-02-24,2659.77
2026-02-25,2708.35
2026-02-26,2836.31
2026-02-27,2798.87
2026-03-03,2601.97
2026-03-04,2307.14
2026-03-05,2532.38
2026-03-06,2527.38
2026-03-09,2356.06
2026-03-10,2505.1
2026-03-11,2532.41
2026-03-12,2509.68
2026-03-13,2466.05
2026-03-16,2519.09
2026-03-17,2545.38
2026-03-18,2688.67
2026-03-19,2613.16
2026-03-20,2606.71
2026-03-23,2439.09
2026-03-24,2509.17
2026-03-25,2554.05
2026-03-26,2463.66
2026-03-27,2453.49
2026-03-30,2362.32
2026-03-31,2248.59
2026-04-01,2456.31
2026-04-02,2345.49
2026-04-03,2412.29
2026-04-06,2442.5
2026-04-07,2474.64
2026-04-08,2662.1
2026-04-09,2605.98
2026-04-10,2652.88
2026-04-13,2645.49
2026-04-14,2731.1
2026-04-15,2778.92
2026-04-16,2835.59
2026-04-17,2805.77
2026-04-20,2826.61
2026-04-21,2893.17
2026-04-22,2896.57
2026-04-23,2920.59
2026-04-24,2913.13
2026-04-27,2996.82
2026-04-28,3006.13
2026-04-29,3017.5
2026-04-30,2980.13
2026-05-04,3164.26
2026-05-06,3388.33
2026-05-07,3441.52
2026-05-08,3472.77
2026-05-11,3686.32
2026-05-12,3603.5
2026-05-13,3735.53
2026-05-14,3794.18
2026-05-15,3558.44
2026-05-18,3561.18
2026-05-19,3449.58
2026-05-20,3423.25
2026-05-21,3709.4
2026-05-22,3712.01
2026-05-26,3806.74
2026-05-27,3896.18
2026-05-28,3864.22
2026-05-29,3977.0
2026-06-01,4115.95
2026-06-02,4119.25
2026-06-04,4064.59
2026-06-05,3854.88
2026-06-08,3530.46
2026-06-09,3828.23
2026-06-10,3658.38
2026-06-11,3680.14
2026-06-12,3856.02
2026-06-15,4036.62
2026-06-16,4123.53
2026-06-17,4167.97
2026-06-18,4231.51
2026-06-19,4228.75
2026-06-22,4276.72
2026-06-23,3894.95
2026-06-24,3960.61
2026-06-25,4146.04
2026-06-26,3906.22
2026-06-29,3903.97
2026-06-30,3945.28
2026-07-01,3918.27
2026-07-02,3658.4
2026-07-03,3848.27
2026-07-06,3825.6
2026-07-07,3670.72
2026-07-08,3498.98
2026-07-09,3508.28
2026-07-10,3604.96
2026-07-13,3324.95
2026-07-14,3325.51
