date,algo_nav,kospi200_nav
2016-10-20,1.3345630944104827,1.1239615501718065
2016-10-21,1.3445656284067602,1.118959592884172
2016-10-24,1.3575227249378614,1.1286155452133444
2016-10-25,1.3571617097792426,1.1246574746639988
2016-10-26,1.3403932045159146,1.1113914140315777
2016-10-27,1.3345805674944091,1.1163498760384498
2016-10-28,1.3197104522935448,1.1157844373885433
2016-10-31,1.3169274141467813,1.113174720542821
2016-11-01,1.3136630252518118,1.1134356922273934
2016-11-02,1.3039012186656698,1.0996911835065897
2016-11-03,1.3131508870163373,1.0999956504719237
2016-11-04,1.3141349545614875,1.0985603062067766
2016-11-07,1.3175255387099167,1.1073898482014701
2016-11-08,1.318939450972184,1.1102605367317646
2016-11-09,1.2947162448693117,1.0859466747857858
2016-11-10,1.3452732635540154,1.110478013135575
2016-11-11,1.3684199371523658,1.0960375799225783
2016-11-14,1.3527369108836071,1.0874255143316949
2016-11-15,1.3701167124410312,1.08390239658997
2016-11-16,1.3648537126433353,1.088773868035318
2016-11-17,1.3559557109060962,1.0893828019659868
2016-11-18,1.357673426264932,1.088295419946936
2016-11-21,1.3536905815860174,1.085250750293593
2016-11-22,1.3619313235189106,1.0976904005915358
2016-11-23,1.3833311749930786,1.1033012918098386
2016-11-24,1.3874196872050575,1.0962115610456267
2016-11-25,1.3822422325643278,1.0972119525031534
2016-11-28,1.3726911280493646,1.100256622156496
2016-11-29,1.3637126665635064,1.100039145752686
2016-11-30,1.3545705736661053,1.1059110086555608
2016-12-01,1.3774216625851525,1.1068679048323256
2016-12-02,1.3778500836749024,1.0999086599103998
2016-12-05,1.3601595211311144,1.0966900091340088
2016-12-06,1.4020459807478507,1.1118698621199599
2016-12-07,1.4106442683233447,1.1149580270540647
2016-12-08,1.4543901008101783,1.1395763559653778
2016-12-09,1.4567936684994696,1.134835370362316
2016-12-12,1.4684080452324524,1.1340089600278371
2016-12-13,1.4282430729583084,1.1379670305771823
2016-12-14,1.4268544331010908,1.1395763559653778
2016-12-15,1.433285218737478,1.1371841155234657
2016-12-16,1.431826922242742,1.1420120916880518
2016-12-19,1.4121905187774833,1.1392718890000435
2016-12-20,1.416771954553209,1.1421425775303378
2016-12-21,1.4296916271168456,1.1400113087729982
2016-12-22,1.425735601218121,1.1394458701230916
2016-12-23,1.4302998433895964,1.1378800400156583
2016-12-26,1.4202727809812818,1.1391414031577574
2016-12-27,1.419876668535146,1.1417076247227176
2016-12-28,1.4353075261181454,1.1295724413901091
2016-12-29,1.4232239816013486,1.1309207950937323
2017-01-02,1.4300331052733974,1.1324431299204036
2017-01-03,1.4196424989834169,1.1437953981992954
2017-01-04,1.4156513254146477,1.1444478274107261
2017-01-05,1.391581968236926,1.1394893654038538
2017-01-06,1.405202784529605,1.1447957896568222
2017-01-09,1.3997656189151633,1.1471445348179723
2017-01-10,1.4017558748211598,1.1471010395372103
2017-01-11,1.4565474221189751,1.1663259536340307
2017-01-12,1.4640337213038896,1.1741551041711973
2017-01-13,1.4707110877345102,1.165282066895742
2017-01-16,1.4703876887172411,1.1576268974816233
2017-01-17,1.4710122589983823,1.1629333217345919
2017-01-18,1.476068836290301,1.1616719585924926
2017-01-19,1.48711172921991,1.164368665999739
2017-01-20,1.4939067415464782,1.1592362228698185
2017-01-23,1.478307726894637,1.161845939715541
2017-01-24,1.4854016517738193,1.1626288547692576
2017-01-25,1.4954508495432832,1.1663259536340307
2017-01-26,1.5079169188579489,1.1764603540515854
2017-01-31,1.4881749944934863,1.1660649819494584
2017-02-01,1.5145064563001167,1.172458788221478
2017-02-02,1.472859086420671,1.16780479317994
2017-02-03,1.4686304251096327,1.1693706232873733
2017-02-06,1.4612419736417461,1.1721543212561438
2017-02-07,1.5017201274699326,1.1698925666565179
2017-02-08,1.4913518797020822,1.1644556565612634
2017-02-09,1.5096732933053651,1.164325170718977
2017-02-10,1.522784698144473,1.1685442129528947
2017-02-13,1.5362793613157641,1.1691966421643254
2017-02-14,1.5366508520074624,1.1652385716149798
2017-02-15,1.5155080171757707,1.1691966421643254
2017-02-16,1.4975125856027847,1.1697185855334697
2017-02-17,1.5215168379452266,1.169327128006611
2017-02-20,1.5277678748752495,1.1731982079944328
2017-02-21,1.535430183668896,1.1835500848157976
2017-02-22,1.52908626960259,1.1867687355921883
2017-02-23,1.5301923849163843,1.1869427167152364
2017-02-24,1.5148390662525246,1.1760254012439648
2017-02-27,1.5158534797988834,1.1698925666565179
2017-02-28,1.5175329259093935,1.1746335522595799
2017-03-02,1.5453114636156013,1.1858988299769475
2017-03-03,1.526572676531256,1.1733721891174806
2017-03-06,1.509326151871237,1.1761558870862512
2017-03-07,1.5143228567598046,1.1825061980775087
2017-03-08,1.5125163799024526,1.1843329998695142
2017-03-09,1.501628412307096,1.1814188160584578
2017-03-10,1.507532078022308,1.1843329998695142
2017-03-13,1.5317780561774488,1.1979035274672698
2017-03-14,1.5342338557049389,1.2086903570962548
2017-03-15,1.5391993154998154,1.2086903570962548
2017-03-16,1.5412308149931369,1.2183463094254274
2017-03-17,1.555423903717807,1.225957983558784
2017-03-20,1.5518465082350021,1.2211300073941975
2017-03-21,1.5488328511463354,1.234570049149667
2017-03-22,1.5334275269694722,1.2293071201774608
2017-03-23,1.5372843372017162,1.2300900352311772
2017-03-24,1.5375275726939444,1.2279152711930754
2017-03-27,1.5206854999814514,1.2194336914444783
2017-03-28,1.5314352136247622,1.2233047714322998
2017-03-29,1.5133648630372911,1.225957983558784
2017-03-30,1.5024389927523274,1.2250880779435431
2017-03-31,1.492683767176373,1.2206515593058154
2017-04-03,1.4976621504064829,1.224827106258971
2017-04-04,1.4896436111903761,1.2218694271671524
2017-04-05,1.505323972426289,1.2210865121134356
2017-04-06,1.5053156013950024,1.215562611456657
2017-04-07,1.5069087057657897,1.2135618285416032
2017-04-10,1.4780779818396208,1.2057326780044364
2017-04-11,1.4823070979310062,1.1982514897133663
2017-04-12,1.4718544099576627,1.2013831499282328
2017-04-13,1.4890000624582531,1.2140402766299858
2017-04-14,1.4840207374998862,1.206167630812057
2017-04-17,1.4999747503179086,1.209603757992258
2017-04-18,1.4978083883071684,1.2101691966421644
2017-04-19,1.493984133848377,1.2026010177895698
2017-04-20,1.4955499528154927,1.2081249184463485
2017-04-21,1.503100859582207,1.2180853377408551
2017-04-24,1.5147201958161687,1.2263929363664041
2017-04-25,1.5361201271688014,1.2413988082293073
2017-04-26,1.542110650555787,1.247357661693706
2017-04-27,1.5375898870887412,1.2497933974163802
2017-04-28,1.5316025930045631,1.2492279587664739
2017-05-02,1.5267480412843413,1.2598408072724108
2017-05-04,1.5358313705259712,1.2721064764473056
2017-05-08,1.5617604564376628,1.3042494889304512
2017-05-10,1.559635260879532,1.2882867208907833
2017-05-11,1.5949829130237412,1.3037710408420686
2017-05-12,1.5787379962531571,1.297246748727763
2017-05-15,1.5810173950648228,1.2999434561350094
2017-05-16,1.5631630681982214,1.3034230785959726
2017-05-17,1.555373849039884,1.301987734330825
2017-05-18,1.547271984438901,1.298203644904528
2017-05-19,1.5510033315788503,1.2965073289548084
2017-05-22,1.5515016013968652,1.3075986255491279
2017-05-23,1.5682387989607192,1.3107737810447566
2017-05-24,1.5649360048364234,1.312296115871428
2017-05-25,1.5740735497717768,1.3275629594189031
2017-05-26,1.5769065810247564,1.3351311382714974
2017-05-29,1.5809590365042894,1.333217345917968
2017-05-30,1.5872671257077473,1.3248227567308948
2017-05-31,1.5878158657796853,1.325170718976991
2017-06-01,1.5919709584388166,1.3223870210082205
2017-06-02,1.6072238968380477,1.3389152276977947
2017-06-05,1.6034542716019855,1.336740463659693
2017-06-07,1.6146298888638915,1.3295637423339568
2017-06-08,1.623487946072926,1.3320429733373929
2017-06-09,1.6575803537146432,1.3456569962159106
2017-06-12,1.6730915596112266,1.3319994780566309
2017-06-13,1.6617043960452074,1.3397416380322733
2017-06-14,1.6746821892905592,1.3394371710669393
2017-06-15,1.6637175088532656,1.3339567656909224
2017-06-16,1.6873446708480762,1.334391718498543
2017-06-19,1.6788012106138948,1.3423078595972338
2017-06-20,1.6637010732906983,1.3453525292505764
2017-06-21,1.6420932609981196,1.3375668739941715
2017-06-22,1.6641797651661365,1.346048453742769
2017-06-23,1.6739187820144217,1.3494845809229699
2017-06-26,1.663868610929502,1.3565743116871818
2017-06-27,1.6558173661340867,1.357574703144709
2017-06-28,1.672871370263074,1.3520073072071679
2017-06-29,1.7056912326876288,1.3594884954982385
2017-06-30,1.7043303072012066,1.3560088730372755
2017-07-03,1.6940486123203455,1.3587490757252836
2017-07-04,1.7026717157107485,1.3503544865382107
2017-07-05,1.7027506734114077,1.3560523683180374
2017-07-06,1.7054922861633965,1.3565308164064198
2017-07-07,1.70789178252353,1.3512243921534515
2017-07-10,1.7198216410302243,1.3547040146144143
2017-07-11,1.7206497282173467,1.3639685094167282
2017-07-12,1.7030952627311995,1.3639250141359662
2017-07-13,1.6908271495554437,1.3759732069070507
2017-07-14,1.708387153007347,1.3803227349832543
2017-07-17,1.7106030419680331,1.3854116828324126
2017-07-18,1.7209372850040696,1.385977121482319
2017-07-19,1.7186931396724279,1.3871079987821322
2017-07-20,1.7406902391809622,1.3945021965116786
2017-07-21,1.7591673390798348,1.3996346396415988
2017-07-24,1.776090371491642,1.4005915358183636
2017-07-25,1.780393216630316,1.3925014135966245
2017-07-26,1.7902477027967167,1.389500239224044
2017-07-27,1.7831109470220845,1.394067243704058
2017-07-28,1.7587010801328182,1.3663172545778783
2017-07-31,1.7709309776089746,1.3683615327736942
2017-08-01,1.7935490383462696,1.3789743812796313
2017-08-02,1.7793439295544082,1.3818015745291636
2017-08-03,1.762319858614565,1.3583141229176636
2017-08-04,1.7618102218717742,1.3634030707668217
2017-08-07,1.7602668555805467,1.3655778348049235
2017-08-08,1.7550887512333413,1.3631420990822496
2017-08-09,1.726402509577709,1.346265930146579
2017-08-10,1.7235989760046988,1.3412639728589448
2017-08-11,1.7062843228705167,1.316689139228394
2017-08-14,1.7225574908395511,1.3263015962768039
2017-08-16,1.722530414998228,1.3360010438867385
2017-08-17,1.7153463534312887,1.3440911661084771
2017-08-18,1.71139148682109,1.3413509634204688
2017-08-21,1.6958894138074687,1.3402635814014179
2017-08-22,1.6994518966415393,1.3454830150928623
2017-08-23,1.6900384046399655,1.3470923404810577
2017-08-24,1.6817344236593121,1.3515288591187857
2017-08-25,1.713198445274946,1.3536166325953634
2017-08-28,1.7167938010008887,1.3463094254273409
2017-08-29,1.6988535570457035,1.34243834543952
2017-08-30,1.702119920630876,1.3468313687964855
2017-08-31,1.6773949030228394,1.3408725153320864
2017-09-01,1.6925324585788943,1.3386977512939844
2017-09-04,1.6925324585788943,1.3230829455004132
2017-09-05,1.612178682698247,1.3225175068505068
2017-09-06,1.5975869113361398,1.3186899221434474
2017-09-07,1.6204838527317396,1.3351746335522596
2017-09-08,1.6019930700076632,1.3371754164673135
2017-09-11,1.607275027985463,1.347614283850202
2017-09-12,1.6101792780120747,1.3501805054151625
2017-09-13,1.5945545423846539,1.348353703623157
2017-09-14,1.612520415557511,1.3593145143751901
2017-09-15,1.6281723168966125,1.3644034622243486
2017-09-18,1.6423946187537215,1.3871949893436561
2017-09-19,1.637414413580581,1.3853681875516506
2017-09-20,1.6374858050234744,1.3852377017093647
2017-09-21,1.635204017360369,1.3842373102518377
2017-09-22,1.640397714362772,1.377539037014484
2017-09-25,1.604166221134565,1.3761906833108606
2017-09-26,1.604166221134565,1.367013179070071
2017-09-27,1.6014179029948399,1.3649689008742552
2017-09-28,1.6126362054628591,1.3650993867165413
2017-09-29,1.624928936413448,1.375625244660954
2017-10-03,1.624928936413448,1.375625244660954
2017-10-04,1.624928936413448,1.375625244660954
2017-10-05,1.624928936413448,1.375625244660954
2017-10-06,1.624928936413448,1.375625244660954
2017-10-09,1.624928936413448,1.375625244660954
2017-10-10,1.6415779089677751,1.4026793092949417
2017-10-11,1.6350780045753242,1.4184680962115612
2017-10-12,1.6472909249448466,1.4271236570832067
2017-10-13,1.6355093179818152,1.4238180157452918
2017-10-16,1.6429649304317897,1.4258622939411074
2017-10-17,1.622961356554233,1.4288634683136878
2017-10-18,1.6162980586294875,1.4283850202253054
2017-10-19,1.6407432899200136,1.4199904310382325
2017-10-20,1.6462021908847189,1.4305162889826453
2017-10-23,1.6245552410236892,1.4329520247053196
2017-10-24,1.643333879303566,1.4308207559479797
2017-10-25,1.646987578715405,1.4323430907746508
2017-10-26,1.6568914720274939,1.4222521856378583
2017-10-27,1.6521392428667874,1.4319951285285548
2017-10-30,1.650595058011178,1.436997085816189
2017-10-31,1.6440458111397853,1.450872080379279
2017-11-01,1.6493103869009507,1.4734461310947762
2017-11-02,1.6194145836755602,1.4680962115610454
2017-11-03,1.6301203468574725,1.4737505980601102
2017-11-06,1.6045172636938478,1.467530772911139
2017-11-07,1.5946495100168991,1.4647470749423686
2017-11-08,1.5849264990868976,1.4692705841416205
2017-11-09,1.5935767517288986,1.4663998956113262
2017-11-10,1.5858292232283409,1.4612674524814058
2017-11-13,1.584938846254043,1.4541777217171936
2017-11-14,1.5842465501934277,1.451089556783089
2017-11-15,1.6049990510181233,1.4447827410725937
2017-11-16,1.6076065683407503,1.45430820755948
2017-11-17,1.5858303823166908,1.4535252925057633
2017-11-20,1.5861489910963278,1.4480448871297464
2017-11-21,1.5815306052101215,1.4506111086947067
2017-11-22,1.5925957188128437,1.45922317428559
2017-11-23,1.5939860825540588,1.4549606367709103
2017-11-24,1.5948720319096752,1.45900569788178
2017-11-27,1.594374343465648,1.4332999869514156
2017-11-28,1.6008878107432616,1.4396502979426733
2017-11-29,1.601309344352836,1.4383019442390501
2017-11-30,1.610948521401515,1.4146840067852637
2017-12-01,1.5789988586546866,1.412639728589448
2017-12-04,1.5908967871049664,1.429994345613501
2017-12-05,1.605719460408343,1.433647949197512
2017-12-06,1.6026125901500161,1.411508851289635
2017-12-07,1.5895973973483175,1.4074637901787654
2017-12-08,1.5780696592234547,1.4122047757818277
